protocol_version,phase,model_id,parameter_set_id,scenario_id,sample_seed,metric_id,statistic,value,unit,status
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,neighbors10,value,3.2035555555555555,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,proximity16,value,0.9577777777777777,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,proximity24,value,0.9884444444444445,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,proximity8,value,0.7286666666666667,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,max.max,260.6950340978667,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,max.median,248.66016807626067,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,max.min,230.52203798805448,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p50.max,92.33885413160465,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p50.median,89.66807299011711,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p50.min,86.08814816861526,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p95.max,178.55166427899476,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p95.median,177.57056819146766,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p95.min,172.5235017931509,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p99.max,214.93320764954711,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p99.median,210.5619360732429,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,p99.min,207.01924955271096,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,violations.max,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,violations.median,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,radius,violations.min,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,samplerFailureCount,value,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,seam300,max,0.6171717171717171,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,seam300,median,0.38550420168067223,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,,seam300,min,0.23595334685598376,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090601,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090601,radius,max,248.66016807626067,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090601,radius,p50,86.08814816861526,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090601,radius,p95,177.57056819146766,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090601,radius,p99,209.68524693337045,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090601,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090601,seam300,value,0.6171717171717171,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090602,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090602,radius,max,244.27158074725745,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090602,radius,p50,89.66807299011711,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090602,radius,p95,178.55166427899476,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090602,radius,p99,214.93320764954711,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090602,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090602,seam300,value,0.23595334685598376,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090603,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090603,radius,max,230.52203798805448,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090603,radius,p50,92.33885413160465,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090603,radius,p95,172.5235017931509,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090603,radius,p99,210.5619360732429,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090603,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090603,seam300,value,0.40119047619047615,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090604,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090604,radius,max,260.6950340978667,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090604,radius,p50,87.84990690775652,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090604,radius,p95,173.95055632083563,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090604,radius,p99,207.01924955271096,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090604,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090604,seam300,value,0.38550420168067223,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090605,a4,value,0.025594703309820534,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090605,radius,max,252.75942696741177,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090605,radius,p50,90.14779935850656,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090605,radius,p95,178.28271605939145,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090605,radius,p99,210.89736814284927,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090605,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-grid-imbalanced-n4500,2026090605,seam300,value,0.3310335497835498,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,a4,max,0.14781887698645563,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,a4,median,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,a4,min,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,hotspot50,cv,1.986917210152453,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,hotspot50,max,33.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,hotspot50,p99,27.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,neighbors10,value,2.168,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,proximity16,value,0.922,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,proximity24,value,0.966,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,proximity8,value,0.674,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,max.max,245.9698003969161,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,max.median,218.5956484239298,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,max.min,201.99872156427952,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p50.max,101.08823743415425,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p50.median,86.12723858966511,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p50.min,82.20246761632065,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p95.max,183.2322838666266,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p95.median,168.81111116659892,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p95.min,165.69275332505958,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p99.max,234.39303783590648,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p99.median,212.40319171780158,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,p99.min,190.80406598814994,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,violations.max,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,violations.median,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,radius,violations.min,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,samplerFailureCount,value,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,seam300,max,1.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,seam300,median,0.75,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,,seam300,min,0.125,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090601,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090601,radius,max,245.9698003969161,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090601,radius,p50,101.08823743415425,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090601,radius,p95,183.2322838666266,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090601,radius,p99,234.39303783590648,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090601,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090601,seam300,value,0.75,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090602,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090602,radius,max,218.5956484239298,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090602,radius,p50,86.12723858966511,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090602,radius,p95,182.3067497014674,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090602,radius,p99,212.40319171780158,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090602,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090602,seam300,value,1.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090603,a4,value,0.14781887698645563,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090603,radius,max,215.01073651939274,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090603,radius,p50,83.84550782101299,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090603,radius,p95,166.67990467004887,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090603,radius,p99,190.80406598814994,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090603,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090603,seam300,value,0.75,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090604,a4,value,0.03844761177459979,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090604,radius,max,232.8816108101641,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090604,radius,p50,86.79564754913581,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090604,radius,p95,168.81111116659892,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090604,radius,p99,219.36254786040797,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090604,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090604,seam300,value,0.125,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090605,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090605,radius,max,201.99872156427952,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090605,radius,p50,82.20246761632065,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090605,radius,p95,165.69275332505958,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090605,radius,p99,191.82211144655759,m,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090605,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s100-r300,tuning-single-n500,2026090605,seam300,value,0.4583333333333333,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,a4,max,0.03384397667857084,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,a4,median,0.0,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,a4,min,0.0,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,hotspot50,cv,1.3844058492925966,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,hotspot50,max,69.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,hotspot50,p99,53.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,neighbors10,value,2.828888888888889,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,proximity16,value,0.9526666666666667,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,proximity24,value,0.9853333333333333,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,proximity8,value,0.7126666666666667,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,max.max,260.6950340978667,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,max.median,258.056295668152,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,max.min,244.27158074725745,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p50.max,99.11423033130355,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p50.median,97.99974769652093,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p50.min,93.1766442305568,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p95.max,193.53427351743454,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p95.median,190.13005921080247,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p95.min,186.49686452419192,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p99.max,236.79585724731297,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p99.median,223.2363732711289,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,p99.min,215.58477357130505,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,violations.max,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,violations.median,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,radius,violations.min,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,samplerFailureCount,value,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,seam300,max,0.5624917188075083,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,seam300,median,0.26949643493761144,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,,seam300,min,0.26234917043740574,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090601,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090601,radius,max,259.3102832231075,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090601,radius,p50,93.1766442305568,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090601,radius,p95,190.2577029830298,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090601,radius,p99,236.79585724731297,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090601,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090601,seam300,value,0.5624917188075083,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090602,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090602,radius,max,244.27158074725745,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090602,radius,p50,99.11423033130355,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090602,radius,p95,193.53427351743454,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090602,radius,p99,221.15193977778222,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090602,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090602,seam300,value,0.26949643493761144,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090603,a4,value,0.03384397667857084,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090603,radius,max,258.056295668152,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090603,radius,p50,98.47748150346199,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090603,radius,p95,186.49686452419192,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090603,radius,p99,225.89007535510947,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090603,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090603,seam300,value,0.2681818181818182,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090604,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090604,radius,max,260.6950340978667,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090604,radius,p50,97.99974769652093,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090604,radius,p95,190.13005921080247,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090604,radius,p99,223.2363732711289,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090604,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090604,seam300,value,0.5260648148148148,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090605,a4,value,0.0,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090605,radius,max,252.75942696741177,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090605,radius,p50,96.71017773526903,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090605,radius,p95,186.71153326343494,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090605,radius,p99,215.58477357130505,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090605,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-grid-imbalanced-n4500,2026090605,seam300,value,0.26234917043740574,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,a4,max,0.17955832797545693,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,a4,median,0.08492189186343714,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,a4,min,0.036613681181203096,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,hotspot50,cv,1.8227188483142445,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,hotspot50,max,27.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,hotspot50,p99,27.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,neighbors10,value,1.864,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,proximity16,value,0.904,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,proximity24,value,0.968,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,proximity8,value,0.63,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,max.max,245.9698003969161,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,max.median,238.23494327121574,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,max.min,214.8905565124306,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p50.max,101.90803322161709,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p50.median,93.85849131097558,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p50.min,91.83779775656515,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p95.max,200.22862722031195,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p95.median,193.32608953338692,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p95.min,181.54841757936677,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p99.max,234.39303783590648,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p99.median,226.56651716302218,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,p99.min,212.8158773092968,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,violations.max,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,violations.median,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,radius,violations.min,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,samplerFailureCount,value,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,seam300,max,0.9166666666666666,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,seam300,median,0.625,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,,seam300,min,0.25,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090601,a4,value,0.06401129398915628,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090601,radius,max,245.9698003969161,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090601,radius,p50,101.90803322161709,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090601,radius,p95,198.23898384078825,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090601,radius,p99,234.39303783590648,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090601,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090601,seam300,value,0.6666666666666666,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090602,a4,value,0.036613681181203096,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090602,radius,max,225.19461230184413,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090602,radius,p50,93.85849131097558,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090602,radius,p95,193.32608953338692,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090602,radius,p99,218.5956484239298,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090602,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090602,seam300,value,0.9166666666666666,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090603,a4,value,0.17955832797545693,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090603,radius,max,238.23494327121574,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090603,radius,p50,94.80033341650284,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090603,radius,p95,187.550046259564,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090603,radius,p99,226.56651716302218,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090603,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090603,seam300,value,0.625,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090604,a4,value,0.0978288540940174,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090604,radius,max,245.76918905368075,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090604,radius,p50,91.83779775656515,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090604,radius,p95,200.22862722031195,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090604,radius,p99,232.8816108101641,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090604,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090604,seam300,value,0.25,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090605,a4,value,0.08492189186343714,ratio,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090605,radius,max,214.8905565124306,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090605,radius,p50,92.58373951754623,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090605,radius,p95,181.54841757936677,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090605,radius,p99,212.8158773092968,m,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090605,radius,violations,0.0,count,valid
E001-v2,tuning,D,d-s120-r300,tuning-single-n500,2026090605,seam300,value,0.375,ratio,valid
E001-v2,tuning,E,e-s120-gradient-p1-b040-rejection128,tuning-grid-imbalanced-n4500,,a4,max,0.024800745131636937,ratio,valid
E001-v2,tuning,E,e-s120-gradient-p1-b040-rejection128,tuning-grid-imbalanced-n4500,,a4,median,0.0,ratio,valid
